,num_reviews,orig_price,been_sale,rating_val,num_tags,num_genres,year_released
5368,2000,9.99,0,5.0,20.0,1.0,2008.0
5369,4119,24.99,1,5.0,12.0,7.0,2019.0
5371,100,6.99,0,8.0,5.0,3.0,2014.0
5375,648,6.99,0,9.0,20.0,4.0,2014.0
5376,329,6.99,0,8.0,20.0,1.0,2017.0
5380,62,6.99,0,5.0,4.0,3.0,2014.0
5383,3691,19.99,1,7.0,20.0,2.0,2014.0
5386,59,3.99,0,7.0,19.0,3.0,2019.0
5387,127,1.99,0,7.0,20.0,5.0,2021.0
5391,60,19.99,0,7.0,13.0,3.0,2020.0
5392,1389,4.99,1,5.0,20.0,4.0,2017.0
5393,241,9.99,0,7.0,20.0,3.0,2014.0
5397,811,1.87,0,7.0,7.0,4.0,2015.0
5399,797,9.99,1,8.0,13.0,4.0,2013.0
5403,733,6.99,0,5.0,18.0,0.0,2013.0
5410,455,5.99,0,7.0,6.0,4.0,2017.0
5411,3148,6.99,0,8.0,20.0,3.0,2012.0
5412,334,6.99,0,7.0,9.0,4.0,2014.0
5413,2923,9.99,0,8.0,17.0,1.0,2009.0
5414,356,4.99,0,8.0,11.0,2.0,2019.0
5426,643,6.99,0,5.0,13.0,1.0,2017.0
5429,55,6.99,0,6.0,17.0,2.0,2018.0
5433,2,2.99,0,0.0,17.0,3.0,2021.0
5437,333,6.99,0,8.0,10.0,5.0,2017.0
5439,63,6.99,0,8.0,11.0,0.0,2020.0
5448,2708,5.99,0,8.0,9.0,5.0,2012.0
5449,153,6.99,0,7.0,20.0,1.0,2011.0
5453,729,6.99,0,8.0,9.0,1.0,2013.0
5457,30,7.99,0,5.0,3.0,0.0,2020.0
5458,9399,4.99,0,8.0,20.0,1.0,2004.0
5464,6942,19.99,0,8.0,20.0,5.0,2018.0
5467,2,1.99,0,0.0,18.0,3.0,2021.0
5470,4795,9.99,0,7.0,18.0,2.0,2012.0
5477,9,7.99,0,0.0,20.0,6.0,2020.0
5478,1004,4.99,0,8.0,20.0,2.0,2007.0
5481,173,5.99,0,8.0,20.0,3.0,2020.0
5486,104,6.99,0,5.0,5.0,3.0,2017.0
5487,56,9.99,0,5.0,8.0,0.0,2019.0
5489,1168,2.99,1,8.0,16.0,1.0,2010.0
5491,67,7.49,0,8.0,20.0,4.0,2017.0
5496,2024,4.99,0,8.0,16.0,1.0,2010.0
5498,759,4.99,1,7.0,9.0,3.0,2010.0
5501,284,14.99,0,8.0,20.0,3.0,2020.0
5505,76,59.99,0,7.0,7.0,1.0,2019.0
5508,238,6.99,0,8.0,6.0,2.0,2015.0
5509,260,9.99,0,8.0,7.0,0.0,2016.0
5518,142,6.99,0,8.0,20.0,1.0,2010.0
5519,116,7.99,0,5.0,8.0,2.0,2016.0
5529,3176,19.99,0,8.0,14.0,2.0,2009.0
5530,163,6.99,0,7.0,20.0,3.0,2016.0
5531,375,7.99,0,5.0,13.0,3.0,2016.0
5532,80,5.99,0,5.0,5.0,5.0,2019.0
5533,96,6.99,0,5.0,5.0,2.0,2012.0
5534,179,5.99,0,8.0,8.0,4.0,2018.0
5538,128,6.99,0,5.0,5.0,1.0,2013.0
5539,2525,8.99,0,8.0,20.0,6.0,2019.0
5542,781,6.99,0,7.0,4.0,1.0,2015.0
5544,30,2.99,0,6.0,20.0,2.0,2020.0
5546,165,15.99,1,7.0,8.0,5.0,2016.0
5547,5693,4.99,0,8.0,14.0,2.0,2016.0
5548,1428,29.99,0,5.0,10.0,2.0,2018.0
5549,16,6.99,0,3.0,7.0,5.0,2017.0
5556,26,1.99,0,6.0,13.0,4.0,2020.0
5557,2367,5.99,0,8.0,17.0,3.0,2016.0
5566,221,6.99,0,7.0,8.0,1.0,2014.0
5569,595,7.99,0,8.0,4.0,2.0,2011.0
5578,489,5.99,1,8.0,6.0,4.0,2017.0
5582,2057,8.99,0,9.0,20.0,3.0,2018.0
5586,65,6.99,0,7.0,3.0,2.0,2014.0
5592,4455,49.99,0,8.0,18.0,2.0,2018.0
5594,37,14.99,0,5.0,6.0,3.0,2014.0
5595,176,5.99,0,8.0,6.0,1.0,2019.0
5596,239,5.99,0,8.0,6.0,3.0,2015.0
5597,103,6.99,0,7.0,4.0,4.0,2015.0
5601,803,39.99,0,8.0,8.0,0.0,2014.0
5608,77,6.99,0,5.0,20.0,1.0,2011.0
5609,1548,49.99,0,5.0,6.0,1.0,2018.0
5613,89,5.99,0,8.0,15.0,2.0,2017.0
5619,383,6.99,0,7.0,4.0,2.0,2014.0
5621,2,5.99,0,0.0,5.0,2.0,2019.0
5627,207,5.99,0,8.0,3.0,3.0,2018.0
5633,21,9.99,1,6.0,20.0,6.0,2021.0
5636,4801,2.99,0,8.0,20.0,4.0,2016.0
5639,9,0.99,0,0.0,9.0,2.0,2021.0
5640,38,4.99,0,6.0,20.0,2.0,2021.0
5645,15,6.99,0,7.0,18.0,3.0,2019.0
5647,181,5.99,0,5.0,10.0,1.0,2013.0
5648,18,6.99,0,5.0,9.0,1.0,2018.0
5654,58,6.99,0,8.0,11.0,0.0,2009.0
5662,1205,9.99,0,8.0,17.0,3.0,2014.0
5665,16,5.99,0,6.0,7.0,2.0,2018.0
5666,300,4.99,0,8.0,5.0,3.0,2006.0
5667,11,149.99,0,6.0,3.0,3.0,2021.0
5680,78,6.99,0,8.0,20.0,1.0,2009.0
5681,30,2.99,0,6.0,16.0,4.0,2020.0
5690,468,4.99,0,8.0,14.0,3.0,2020.0
5693,62,4.99,0,8.0,13.0,2.0,2021.0
5695,45,6.99,0,6.0,4.0,2.0,2012.0
5696,1902,4.99,0,8.0,5.0,3.0,2017.0
5703,62,6.99,0,5.0,17.0,4.0,2015.0
5710,62,5.99,0,8.0,9.0,2.0,2018.0
5712,1385,0.99,0,5.0,20.0,8.0,2020.0
5714,1734,4.99,0,8.0,19.0,2.0,2013.0
5717,87,6.99,0,8.0,5.0,2.0,2016.0
5718,1834,5.99,0,8.0,15.0,2.0,2014.0
5727,560,14.99,1,8.0,20.0,4.0,2017.0
5730,377,6.99,1,8.0,11.0,2.0,2013.0
5753,274,12.99,1,7.0,8.0,3.0,2015.0
5754,722,9.99,1,5.0,9.0,2.0,2009.0
5759,4702,2.49,0,8.0,20.0,2.0,2013.0
5761,194,5.99,0,8.0,20.0,0.0,2018.0
5762,11349,29.99,0,8.0,20.0,1.0,2011.0
5767,1653,7.99,1,7.0,7.0,3.0,2014.0
5768,32,5.99,0,6.0,5.0,1.0,2017.0
5769,100,3.99,1,8.0,9.0,4.0,2017.0
5771,818,6.99,0,8.0,10.0,4.0,2016.0
5772,233,4.99,0,8.0,4.0,3.0,2019.0
5774,59,6.99,0,7.0,20.0,1.0,2009.0
5776,52,5.99,0,5.0,3.0,1.0,2017.0
5779,224,4.99,0,8.0,5.0,1.0,2019.0
5786,43,6.99,0,5.0,6.0,2.0,2014.0
5787,73,4.99,0,6.0,4.0,2.0,2014.0
5792,23,5.99,0,6.0,11.0,5.0,2020.0
5793,67,4.99,0,8.0,4.0,1.0,2009.0
5794,432,4.99,0,8.0,17.0,1.0,2007.0
5795,105,5.99,0,8.0,4.0,4.0,2020.0
5796,1095,4.99,0,5.0,11.0,2.0,2009.0
5797,45,9.99,1,7.0,2.0,0.0,2016.0
5798,90,4.99,0,7.0,20.0,5.0,2020.0
5802,353,5.99,0,7.0,7.0,3.0,2013.0
5803,119,4.99,0,8.0,10.0,5.0,2017.0
5808,1167,4.99,0,5.0,3.0,1.0,2017.0
5811,186,19.99,0,8.0,20.0,0.0,2019.0
5814,789,19.99,0,8.0,11.0,2.0,2008.0
5817,146,5.99,0,8.0,4.0,2.0,2015.0
5836,65,4.99,0,8.0,10.0,5.0,2020.0
5839,446,19.99,0,8.0,16.0,3.0,2020.0
5841,117,4.99,0,8.0,5.0,3.0,2019.0
5845,99,4.99,0,8.0,11.0,3.0,2020.0
5854,19,2.99,0,7.0,18.0,3.0,2021.0
5860,13,5.99,0,6.0,2.0,1.0,2017.0
5870,2279,4.99,0,5.0,11.0,1.0,2008.0
5871,32,3.99,1,6.0,7.0,3.0,2017.0
5872,25,3.99,1,6.0,9.0,3.0,2017.0
5884,17,5.99,0,6.0,8.0,2.0,2017.0
5885,548,4.99,0,7.0,20.0,2.0,2016.0
5891,183,9.99,1,5.0,9.0,3.0,2008.0
5898,688,0.99,0,8.0,10.0,3.0,2016.0
5911,2514,4.99,0,8.0,20.0,3.0,2012.0
5915,4108,4.99,0,8.0,18.0,2.0,2013.0
5917,45,5.99,0,5.0,4.0,1.0,2016.0
5918,206,5.99,0,5.0,4.0,3.0,2016.0
5920,266,4.99,0,5.0,8.0,2.0,2017.0
5933,96,19.99,0,8.0,6.0,2.0,2021.0
5936,697,4.99,0,9.0,9.0,4.0,2015.0
5938,478,4.99,0,8.0,6.0,3.0,2016.0
5940,352,24.99,0,8.0,20.0,2.0,2020.0
5942,13290,24.99,0,8.0,20.0,4.0,2014.0
5952,181,4.99,0,5.0,19.0,3.0,2020.0
5956,178,4.99,0,7.0,20.0,7.0,2020.0
5959,3416,19.99,0,8.0,20.0,2.0,2017.0
5960,97,4.99,0,8.0,3.0,2.0,2011.0
5964,312,1.99,0,8.0,20.0,3.0,2020.0
5967,259,4.99,0,8.0,7.0,3.0,2009.0
5969,390,4.99,0,7.0,20.0,3.0,2015.0
5974,730,2.99,0,5.0,13.0,4.0,2009.0
5982,103,4.99,0,8.0,5.0,3.0,2020.0
5987,86,4.99,0,8.0,15.0,4.0,2020.0
5989,263,4.99,0,8.0,14.0,2.0,2019.0
5990,567,4.99,0,7.0,6.0,3.0,2014.0
6001,537,4.99,0,8.0,15.0,3.0,2016.0
6003,245,4.99,0,7.0,9.0,3.0,2017.0
6006,382,4.99,0,7.0,20.0,6.0,2020.0
6008,19,18.99,1,7.0,20.0,5.0,2020.0
6009,19,4.99,0,6.0,3.0,4.0,2018.0
6012,587,4.99,0,5.0,8.0,4.0,2017.0
6014,1363,19.99,0,8.0,13.0,1.0,2018.0
6024,1133,4.99,0,8.0,18.0,1.0,2010.0
6025,227,4.99,0,8.0,7.0,2.0,2015.0
6028,37,4.99,0,6.0,17.0,3.0,2020.0
6030,119,4.99,0,5.0,12.0,4.0,2018.0
6033,445,59.99,0,7.0,9.0,1.0,2019.0
6040,68,4.99,0,8.0,2.0,2.0,2019.0
6048,918,29.99,0,8.0,18.0,5.0,2019.0
6050,283,3.99,0,8.0,20.0,5.0,2020.0
6053,379,4.99,0,5.0,20.0,5.0,2013.0
6060,1666,14.99,0,8.0,12.0,2.0,2016.0
6063,109,4.99,0,7.0,13.0,4.0,2016.0
6065,48,4.99,0,7.0,20.0,3.0,2021.0
6071,2929,4.99,0,9.0,20.0,2.0,2008.0
6082,7,4.99,0,0.0,14.0,4.0,2021.0
6087,5157,14.99,0,8.0,20.0,4.0,2014.0
6091,351,4.99,0,7.0,8.0,2.0,2014.0
6096,197,4.99,0,8.0,4.0,3.0,2017.0
6097,1198,15.99,0,7.0,20.0,2.0,2015.0
6105,6,8.99,1,0.0,5.0,0.0,2018.0
6107,341,4.99,0,8.0,6.0,4.0,2014.0
6108,2997,4.99,0,8.0,20.0,4.0,2013.0
6109,203,4.99,0,8.0,6.0,5.0,2018.0
6111,23,4.99,0,0.0,4.0,0.0,2017.0
6112,481,4.99,0,8.0,8.0,2.0,2010.0
6116,40,4.99,0,7.0,20.0,2.0,2018.0
6127,1173,49.99,0,5.0,13.0,1.0,2015.0
6129,136,3.99,0,8.0,13.0,3.0,2019.0
6135,375,4.99,0,8.0,20.0,6.0,2016.0
6139,5,0.99,0,0.0,10.0,3.0,2021.0
6144,285,1.99,0,8.0,20.0,3.0,2020.0
6145,40,5.99,0,5.0,8.0,3.0,2017.0
6152,23,4.99,0,3.0,4.0,2.0,2015.0
6159,88,4.99,0,8.0,20.0,3.0,2018.0
6164,5,19.99,1,0.0,6.0,3.0,2020.0
6167,29225,0.99,0,7.0,20.0,4.0,2013.0
6168,24,4.99,1,6.0,17.0,2.0,2021.0
6173,9228,0.99,0,9.0,20.0,3.0,2015.0
6176,2,4.99,0,0.0,2.0,0.0,2013.0
6180,86,4.99,0,5.0,10.0,7.0,2018.0
6182,34,4.99,0,5.0,5.0,0.0,2018.0
6183,51,4.99,0,6.0,20.0,3.0,2019.0
6192,8210,3.99,0,8.0,20.0,4.0,2014.0
6199,47,3.99,0,6.0,5.0,5.0,2017.0
6201,15,2.99,1,6.0,11.0,6.0,2021.0
6207,64,20.99,0,5.0,20.0,4.0,2021.0
6209,264,4.99,0,8.0,20.0,5.0,2017.0
6210,222,34.99,0,8.0,15.0,1.0,2019.0
6219,79,14.99,0,8.0,20.0,2.0,2021.0
6220,218,1.99,1,8.0,20.0,5.0,2017.0
6224,12084,29.99,0,7.0,20.0,6.0,2015.0
6226,243,1.99,0,8.0,20.0,2.0,2020.0
6230,639,14.99,0,8.0,7.0,4.0,2017.0
6233,484,3.99,0,8.0,7.0,3.0,2014.0
6234,2157,19.99,0,7.0,20.0,3.0,2017.0
6235,69,3.99,0,5.0,13.0,4.0,2020.0
6236,421,4.99,0,8.0,6.0,1.0,2015.0
6237,275,39.99,1,8.0,5.0,2.0,2017.0
6242,112,49.99,0,8.0,20.0,3.0,2021.0
6254,20471,1.99,0,8.0,20.0,3.0,2017.0
6256,136,4.99,0,8.0,6.0,1.0,2014.0
6257,9,4.99,0,0.0,6.0,2.0,2010.0
6258,74,2.99,0,8.0,20.0,9.0,2021.0
6265,217,49.99,0,7.0,1.0,1.0,2018.0
6267,4,11.99,1,0.0,20.0,3.0,2020.0
6281,337,3.99,0,7.0,4.0,3.0,2016.0
6283,118,4.99,0,8.0,13.0,2.0,2018.0
6284,982,4.99,0,7.0,8.0,1.0,2014.0
6287,544,4.99,0,7.0,8.0,2.0,2014.0
6293,117,4.99,0,7.0,5.0,4.0,2014.0
6295,11365,9.99,0,8.0,20.0,3.0,2008.0
6299,255,4.99,0,7.0,7.0,3.0,2014.0
6305,58,9.99,0,8.0,20.0,1.0,2017.0
6306,3442,1.99,0,8.0,20.0,1.0,2020.0
6307,3808,49.99,0,8.0,20.0,4.0,2016.0
6320,328,3.99,0,8.0,18.0,5.0,2020.0
6323,3188,19.99,0,9.0,16.0,2.0,2018.0
6329,8,3.99,0,0.0,20.0,2.0,2020.0
6338,7,3.99,0,0.0,18.0,6.0,2018.0
6343,7,1.99,0,0.0,14.0,2.0,2021.0
6348,611,4.99,0,8.0,19.0,2.0,2008.0
6349,126,3.99,1,7.0,16.0,3.0,2017.0
6357,31,3.99,0,6.0,18.0,3.0,2021.0
6359,62,14.99,1,5.0,17.0,3.0,2019.0
6366,351,2.99,0,5.0,20.0,6.0,2019.0
6367,864,4.99,0,5.0,10.0,1.0,2007.0
6369,341,19.99,0,5.0,13.0,1.0,2019.0
6373,6208,1.99,0,8.0,18.0,8.0,2019.0
6387,227,4.99,0,8.0,10.0,3.0,2015.0
6388,25,4.99,0,5.0,5.0,3.0,2014.0
6389,343,4.99,0,5.0,10.0,2.0,2014.0
6403,47,4.99,0,5.0,16.0,0.0,2020.0
6411,689,29.99,0,5.0,9.0,0.0,2017.0
6416,853,14.99,0,8.0,13.0,2.0,2013.0
6429,13,19.99,0,5.0,20.0,4.0,2020.0
6432,94,19.99,1,5.0,8.0,5.0,2015.0
6435,259,3.99,0,8.0,3.0,2.0,2018.0
6436,44,3.99,0,6.0,6.0,3.0,2017.0
6444,2,3.99,1,0.0,9.0,1.0,2021.0
6449,135,14.99,0,8.0,20.0,3.0,2020.0
6450,97,4.99,0,8.0,20.0,4.0,2015.0
6452,442,14.99,0,8.0,13.0,4.0,2018.0
6453,339,9.99,0,8.0,17.0,1.0,2014.0
6456,585,3.99,0,7.0,6.0,3.0,2016.0
6459,1023,2.99,0,8.0,10.0,2.0,2018.0
6463,189,9.99,1,8.0,3.0,1.0,2014.0
6468,380,29.99,0,5.0,20.0,6.0,2020.0
6471,26,3.99,0,6.0,9.0,4.0,2020.0
6475,16346,29.99,0,8.0,20.0,1.0,2012.0
6477,2703,14.99,1,3.0,20.0,4.0,2015.0
6478,1395,3.99,0,8.0,18.0,3.0,2017.0
6482,52,0.99,1,6.0,20.0,6.0,2021.0
6485,5164,4.99,0,8.0,20.0,1.0,2003.0
6486,586,29.99,0,7.0,15.0,2.0,2018.0
6495,566,14.99,0,8.0,5.0,2.0,2015.0
6500,432,29.99,0,8.0,12.0,4.0,2018.0
6502,70,3.99,0,8.0,7.0,3.0,2018.0
6516,833,1.99,0,8.0,13.0,7.0,2020.0
6520,1089,4.99,1,7.0,16.0,5.0,2020.0
6522,1345,2.99,0,8.0,7.0,4.0,2019.0
6526,5685,16.99,0,8.0,20.0,3.0,2014.0
6528,61,9.99,1,5.0,6.0,5.0,2017.0
6529,2724,24.99,0,8.0,20.0,1.0,2009.0
6540,798,14.99,1,8.0,20.0,2.0,2014.0
6542,216,1.99,1,7.0,20.0,6.0,2017.0
6543,139,29.99,0,7.0,13.0,4.0,2020.0
6546,2389,0.99,0,8.0,12.0,4.0,2019.0
6547,25,99.99,0,7.0,2.0,3.0,2016.0
6549,14,9.99,1,,20.0,4.0,2018.0
6551,1461,9.99,0,9.0,20.0,1.0,2015.0
6561,92,3.99,0,8.0,10.0,3.0,2016.0
6562,38,7.99,0,6.0,4.0,3.0,2016.0
6564,1865,2.99,0,9.0,20.0,3.0,2013.0
6566,870,4.99,0,7.0,10.0,3.0,2016.0
6571,6,3.99,0,0.0,13.0,3.0,2020.0
6584,1537,9.99,0,8.0,16.0,1.0,2008.0
6590,33,4.99,0,7.0,3.0,2.0,2018.0
6592,1155,19.99,0,8.0,20.0,1.0,2020.0
6613,2991,2.99,0,8.0,10.0,1.0,2014.0
6616,3669,39.99,0,8.0,20.0,2.0,2014.0
6631,423,4.99,1,5.0,5.0,3.0,2014.0
6637,10,39.99,0,0.0,20.0,3.0,2021.0
6638,323,19.99,0,8.0,12.0,4.0,2020.0
6650,26,39.99,0,5.0,20.0,5.0,2021.0
6652,215,12.99,0,8.0,4.0,1.0,2016.0
6653,2083,4.99,0,7.0,16.0,1.0,2001.0
6657,472,24.99,0,8.0,20.0,5.0,2017.0
6659,191,39.99,0,7.0,6.0,3.0,2017.0
6661,487,39.99,1,5.0,20.0,4.0,2018.0
6663,27,2.99,0,6.0,20.0,4.0,2020.0
6670,216,14.99,1,5.0,9.0,3.0,2018.0
6671,4982,2.99,0,5.0,17.0,6.0,2018.0
6680,830,3.99,0,8.0,13.0,2.0,2016.0
6682,193,3.99,1,7.0,16.0,4.0,2020.0
6691,106,4.99,0,7.0,3.0,2.0,2009.0
6696,1151,2.99,0,8.0,11.0,1.0,2014.0
6697,1355,2.99,0,9.0,19.0,4.0,2018.0
6698,6126,2.99,0,9.0,20.0,3.0,2015.0
6713,4245,4.99,0,7.0,20.0,1.0,2000.0
6714,29,39.99,0,6.0,7.0,2.0,2020.0
6720,7,2.99,0,0.0,15.0,4.0,2021.0
6729,674,1.99,0,9.0,20.0,2.0,2020.0
6731,982,2.99,0,8.0,11.0,2.0,2014.0
6732,326,2.99,0,8.0,3.0,2.0,2008.0
6734,561,2.99,0,8.0,10.0,3.0,2016.0
6740,239,2.99,0,8.0,2.0,2.0,2017.0
6741,17,0.99,0,6.0,10.0,1.0,2011.0
6748,60,9.99,0,7.0,4.0,1.0,2009.0
6755,29,2.99,0,6.0,17.0,5.0,2020.0
6760,1925,2.99,0,8.0,7.0,3.0,2017.0
6766,2,5.99,1,0.0,4.0,2.0,2019.0
6767,440,24.99,0,8.0,20.0,0.0,2018.0
6771,4406,14.99,0,9.0,20.0,2.0,2017.0
6778,668,4.99,1,8.0,20.0,2.0,2015.0
6784,1614,19.99,0,7.0,13.0,2.0,2013.0
6791,306,2.99,0,5.0,6.0,1.0,2014.0
6794,262,2.99,0,8.0,9.0,4.0,2015.0
6798,585,2.99,0,8.0,7.0,2.0,2019.0
6800,12400,19.99,0,8.0,20.0,3.0,2011.0
6802,1016,24.99,0,8.0,14.0,5.0,2019.0
6804,119,19.99,0,7.0,12.0,2.0,2020.0
6807,70,2.99,0,8.0,5.0,4.0,2020.0
6809,5,5.99,1,0.0,3.0,3.0,2018.0
6820,10,0.99,0,0.0,4.0,1.0,2010.0
6826,379,4.99,0,5.0,4.0,1.0,2011.0
6828,858,29.99,0,8.0,14.0,3.0,2017.0
6830,1,9.99,0,0.0,9.0,4.0,2020.0
6844,395,17.99,0,8.0,19.0,3.0,2020.0
6848,2872,24.99,0,8.0,20.0,5.0,2019.0
6858,324,9.99,1,7.0,9.0,3.0,2017.0
6868,308,2.99,1,8.0,6.0,1.0,2017.0
6884,43,2.99,0,6.0,5.0,3.0,2013.0
6887,37,1.99,0,5.0,14.0,1.0,2020.0
6888,25,39.99,0,7.0,7.0,3.0,2020.0
6895,38,2.99,0,6.0,8.0,3.0,2021.0
6899,510,2.99,0,5.0,8.0,3.0,2019.0
6903,1878,17.99,0,5.0,8.0,3.0,2020.0
6905,2543,9.99,0,8.0,20.0,2.0,2013.0
6910,101,2.99,0,7.0,16.0,6.0,2018.0
6912,103,4.99,0,5.0,5.0,5.0,2017.0
6915,5532,9.99,0,8.0,20.0,2.0,2008.0
6926,623,2.99,0,9.0,13.0,2.0,2018.0
6927,26,2.99,0,7.0,8.0,4.0,2018.0
6929,10,39.99,0,5.0,1.0,1.0,2021.0
6933,868,9.99,0,8.0,16.0,1.0,2008.0
6935,18,6.99,0,6.0,4.0,5.0,2015.0
6936,38,2.99,0,7.0,5.0,3.0,2013.0
6939,715,0.99,0,8.0,11.0,2.0,2020.0
6950,4623,39.99,0,7.0,18.0,3.0,2019.0
6951,555,0.99,0,5.0,6.0,3.0,2017.0
6955,1488,2.99,0,8.0,20.0,3.0,2014.0
6963,253,3.99,0,5.0,6.0,5.0,2016.0
6967,186,59.99,0,5.0,20.0,1.0,2019.0
6972,77,2.99,0,8.0,6.0,2.0,2016.0
6974,480,1.99,1,8.0,20.0,5.0,2020.0
6989,21238,19.99,0,8.0,20.0,3.0,2013.0
6994,303,19.99,0,8.0,5.0,0.0,2016.0
6996,2924,0.99,0,7.0,20.0,6.0,2018.0
7002,275,2.99,0,8.0,8.0,3.0,2015.0
7003,38,0.99,1,0.0,4.0,3.0,2018.0
7004,541,1.99,0,8.0,20.0,3.0,2020.0
7008,131,34.99,0,5.0,10.0,0.0,2018.0
7009,676,17.99,0,8.0,15.0,3.0,2018.0
7010,221,7.99,1,8.0,11.0,5.0,2020.0
7016,265,7.99,0,8.0,7.0,3.0,2012.0
7022,205,20.99,0,8.0,20.0,0.0,2019.0
7040,44,2.99,0,6.0,5.0,3.0,2013.0
7041,3694,7.99,0,9.0,20.0,4.0,2017.0
7042,154,2.99,0,7.0,6.0,3.0,2013.0
7044,1853,19.99,0,8.0,20.0,2.0,2017.0
7047,576,14.99,0,8.0,20.0,3.0,2020.0
7049,3404,9.99,0,8.0,20.0,4.0,2009.0
7052,5,1.99,0,0.0,4.0,4.0,2018.0
7056,431,19.99,0,8.0,18.0,2.0,2018.0
7057,117,2.99,0,6.0,4.0,2.0,2016.0
7071,3196,1.99,0,8.0,13.0,2.0,2016.0
7075,29,2.99,0,5.0,4.0,3.0,2017.0
7079,168,19.99,0,8.0,7.0,0.0,2017.0
7090,10,20.0,0,0.0,20.0,2.0,2021.0
7092,30,19.99,0,6.0,15.0,2.0,2021.0
7094,204,4.99,0,8.0,4.0,2.0,2011.0
7095,39,6.99,0,5.0,8.0,2.0,2014.0
7102,9,12.99,0,0.0,20.0,4.0,2020.0
7108,50,2.99,0,5.0,18.0,4.0,2019.0
7109,5374,14.99,0,8.0,20.0,3.0,2016.0
7110,386,19.99,0,8.0,11.0,1.0,2019.0
7114,983,0.99,0,8.0,20.0,4.0,2020.0
7115,448,6.99,1,8.0,8.0,5.0,2016.0
7127,63,19.99,0,5.0,16.0,5.0,2021.0
7131,752,9.99,0,8.0,18.0,5.0,2018.0
7134,653,29.99,0,5.0,9.0,5.0,2015.0
7137,2952,19.99,0,8.0,20.0,3.0,2014.0
7138,675,19.99,0,8.0,12.0,3.0,2010.0
7139,615,19.99,0,5.0,9.0,4.0,2009.0
7144,136,29.99,0,8.0,15.0,1.0,2017.0
7148,667,2.99,0,7.0,10.0,3.0,2015.0
7157,55,9.99,0,6.0,12.0,3.0,2021.0
7159,741,29.99,0,7.0,19.0,0.0,2018.0
7162,2615,29.99,0,5.0,20.0,3.0,2015.0
7168,221,5.99,0,8.0,6.0,0.0,2018.0
7177,776,14.99,0,7.0,20.0,2.0,2018.0
7180,36,29.99,0,6.0,6.0,2.0,2020.0
7182,956,29.99,0,9.0,6.0,1.0,2016.0
7186,9,9.99,0,0.0,10.0,5.0,2021.0
7187,98,59.99,0,8.0,17.0,1.0,2020.0
7189,111,0.99,1,8.0,20.0,11.0,2021.0
7218,288,19.99,0,8.0,20.0,5.0,2019.0
7220,127,19.99,0,5.0,5.0,2.0,2018.0
7224,7,6.99,0,0.0,11.0,3.0,2021.0
7227,214,1.99,0,5.0,20.0,7.0,2021.0
7228,1015,19.99,0,8.0,12.0,1.0,2006.0
7229,20,2.99,0,6.0,5.0,2.0,2020.0
7231,51,2.99,0,7.0,15.0,3.0,2018.0
7233,2442,19.99,0,8.0,15.0,4.0,2010.0
7235,41,2.99,0,6.0,15.0,3.0,2018.0
7253,692,9.99,0,9.0,15.0,2.0,2018.0
7264,145,5.99,0,8.0,5.0,6.0,2020.0
7267,118,59.99,0,8.0,13.0,5.0,2018.0
7271,491,12.99,0,7.0,19.0,3.0,2019.0
7274,513,59.99,0,8.0,5.0,1.0,2015.0
7277,526,14.99,0,8.0,18.0,4.0,2016.0
7285,62,2.99,0,8.0,16.0,3.0,2018.0
7286,91,19.99,0,8.0,10.0,1.0,2014.0
7288,56,9.99,1,8.0,2.0,2.0,2009.0
7290,411,19.99,0,8.0,14.0,2.0,2020.0
7301,2668,49.99,0,7.0,11.0,2.0,2016.0
7304,106,29.99,0,8.0,16.0,3.0,2020.0
7308,1157,19.99,0,9.0,12.0,3.0,2018.0
7311,1530,9.99,0,8.0,13.0,2.0,2010.0
7317,1389,14.99,0,8.0,17.0,2.0,2018.0
7318,282,19.99,0,8.0,15.0,2.0,2018.0
7323,84,1.99,0,8.0,20.0,3.0,2020.0
7337,139,2.99,0,8.0,7.0,2.0,2016.0
7348,6828,1.99,0,7.0,20.0,3.0,2017.0
7356,17,14.99,1,0.0,16.0,3.0,2019.0
7371,494,59.99,0,7.0,3.0,1.0,2017.0
7374,27,29.99,0,6.0,11.0,0.0,2019.0
7375,258,29.99,0,5.0,20.0,0.0,2016.0
7377,9,19.99,0,0.0,7.0,0.0,2018.0
7378,351,24.99,0,7.0,20.0,3.0,2019.0
7381,2965,14.99,0,8.0,20.0,5.0,2017.0
7386,6197,49.99,0,5.0,20.0,6.0,2020.0
7395,73,9.99,0,8.0,2.0,0.0,2021.0
7399,1117,5.99,0,9.0,11.0,7.0,2020.0
7406,177,9.99,0,7.0,5.0,1.0,2010.0
7410,3462,19.99,0,9.0,19.0,3.0,2018.0
7420,55,24.99,0,5.0,5.0,4.0,2020.0
7421,28,1.99,0,6.0,20.0,2.0,2021.0
7427,6350,1.99,0,9.0,20.0,5.0,2018.0
7430,484,49.99,0,8.0,15.0,3.0,2020.0
7431,11,1.99,0,6.0,19.0,3.0,2019.0
7434,21,1.99,0,5.0,20.0,5.0,2020.0
7445,43,12.99,0,6.0,20.0,4.0,2021.0
7448,37,0.99,0,6.0,18.0,3.0,2021.0
7449,4125,2.99,0,7.0,11.0,3.0,2016.0
7452,431,0.99,0,7.0,16.0,3.0,2020.0
7456,80,19.99,0,8.0,2.0,0.0,2016.0
7457,5979,24.99,0,8.0,20.0,0.0,2018.0
